Image,Image_Path,Label,Prediction,Probability
791,/fruits-360/Test/Nut Forest 1/r2_86_100.jpg,Nut Forest 1,Nut Forest 1,1.0
792,/fruits-360/Test/Nut Forest 1/r_99_100.jpg,Nut Forest 1,Nut Forest 1,1.0
793,/fruits-360/Test/Nut Forest 1/130_100.jpg,Nut Forest 1,Nut Forest 1,1.0
794,/fruits-360/Test/Nut Forest 1/328_100.jpg,Nut Forest 1,Nut Forest 1,1.0
795,/fruits-360/Test/Nut Forest 1/r_53_100.jpg,Nut Forest 1,Nut Forest 1,0.9999980926513672
796,/fruits-360/Test/Nut Forest 1/212_100.jpg,Nut Forest 1,Nut Forest 1,1.0
797,/fruits-360/Test/Nut Forest 1/344_100.jpg,Nut Forest 1,Nut Forest 1,1.0
798,/fruits-360/Test/Nut Forest 1/115_100.jpg,Nut Forest 1,Nut Forest 1,1.0
799,/fruits-360/Test/Nut Forest 1/r2_68_100.jpg,Nut Forest 1,Nut Forest 1,1.0
800,/fruits-360/Test/Nut Forest 1/r2_113_100.jpg,Nut Forest 1,Nut Forest 1,1.0
801,/fruits-360/Test/Nut Pecan 1/r_124_100.jpg,Nut Pecan 1,Nut Pecan 1,0.9680588841438293
802,/fruits-360/Test/Nut Pecan 1/222_100.jpg,Nut Pecan 1,Nut Pecan 1,1.0
803,/fruits-360/Test/Nut Pecan 1/214_100.jpg,Nut Pecan 1,Nut Pecan 1,1.0
804,/fruits-360/Test/Nut Pecan 1/80_100.jpg,Nut Pecan 1,Nut Pecan 1,1.0
805,/fruits-360/Test/Nut Pecan 1/235_100.jpg,Nut Pecan 1,Nut Pecan 1,1.0
806,/fruits-360/Test/Nut Pecan 1/225_100.jpg,Nut Pecan 1,Nut Pecan 1,1.0
807,/fruits-360/Test/Nut Pecan 1/r2_161_100.jpg,Nut Pecan 1,Granadilla 1,0.9064816832542419
808,/fruits-360/Test/Nut Pecan 1/r_22_100.jpg,Nut Pecan 1,Plum 2,0.9780293703079224
809,/fruits-360/Test/Nut Pecan 1/45_100.jpg,Nut Pecan 1,Nut Pecan 1,1.0
810,/fruits-360/Test/Nut Pecan 1/r2_160_100.jpg,Nut Pecan 1,Salak 1,0.7861502766609192
811,/fruits-360/Test/Onion Red 1/r2_174_100.jpg,Onion Red 1,Onion Red 1,1.0
812,/fruits-360/Test/Onion Red 1/r2_104_100.jpg,Onion Red 1,Onion Red 1,1.0
813,/fruits-360/Test/Onion Red 1/r2_186_100.jpg,Onion Red 1,Onion Red 1,0.9774748682975769
814,/fruits-360/Test/Onion Red 1/154_100.jpg,Onion Red 1,Onion Red 1,1.0
815,/fruits-360/Test/Onion Red 1/165_100.jpg,Onion Red 1,Onion Red 1,1.0
816,/fruits-360/Test/Onion Red 1/184_100.jpg,Onion Red 1,Onion Red 1,1.0
817,/fruits-360/Test/Onion Red 1/r_61_100.jpg,Onion Red 1,Onion Red 1,1.0
818,/fruits-360/Test/Onion Red 1/174_100.jpg,Onion Red 1,Onion Red 1,1.0
819,/fruits-360/Test/Onion Red 1/r_62_100.jpg,Onion Red 1,Onion Red 1,1.0
820,/fruits-360/Test/Onion Red 1/r2_190_100.jpg,Onion Red 1,Onion Red 1,0.9608622193336487
821,/fruits-360/Test/Onion Red Peeled 1/71_100.jpg,Onion Red Peeled 1,Onion Red Peeled 1,1.0
822,/fruits-360/Test/Onion Red Peeled 1/r2_169_100.jpg,Onion Red Peeled 1,Onion Red Peeled 1,1.0
823,/fruits-360/Test/Onion Red Peeled 1/21_100.jpg,Onion Red Peeled 1,Onion Red Peeled 1,1.0
824,/fruits-360/Test/Onion Red Peeled 1/r2_51_100.jpg,Onion Red Peeled 1,Onion Red Peeled 1,1.0
825,/fruits-360/Test/Onion Red Peeled 1/r2_195_100.jpg,Onion Red Peeled 1,Onion Red Peeled 1,1.0
826,/fruits-360/Test/Onion Red Peeled 1/r_188_100.jpg,Onion Red Peeled 1,Onion Red Peeled 1,1.0
827,/fruits-360/Test/Onion Red Peeled 1/r_184_100.jpg,Onion Red Peeled 1,Onion Red Peeled 1,1.0
828,/fruits-360/Test/Onion Red Peeled 1/32_100.jpg,Onion Red Peeled 1,Onion Red Peeled 1,1.0
829,/fruits-360/Test/Onion Red Peeled 1/r_106_100.jpg,Onion Red Peeled 1,Onion Red Peeled 1,1.0
830,/fruits-360/Test/Onion Red Peeled 1/r2_181_100.jpg,Onion Red Peeled 1,Onion Red Peeled 1,0.9922469854354858
831,/fruits-360/Test/Onion White 1/r2_178_100.jpg,Onion White 1,Onion White 1,1.0
832,/fruits-360/Test/Onion White 1/r2_2_100.jpg,Onion White 1,Onion White 1,0.9999948740005493
833,/fruits-360/Test/Onion White 1/r_169_100.jpg,Onion White 1,Apple Pink Lady 1,0.9989778995513916
834,/fruits-360/Test/Onion White 1/r_4_100.jpg,Onion White 1,Onion White 1,1.0
835,/fruits-360/Test/Onion White 1/r2_7_100.jpg,Onion White 1,Onion White 1,0.6436833739280701
836,/fruits-360/Test/Onion White 1/r_177_100.jpg,Onion White 1,Onion White 1,0.7206822633743286
837,/fruits-360/Test/Onion White 1/r_5_100.jpg,Onion White 1,Onion White 1,1.0
838,/fruits-360/Test/Onion White 1/174_100.jpg,Onion White 1,Onion White 1,1.0
839,/fruits-360/Test/Onion White 1/r2_18_100.jpg,Onion White 1,Onion White 1,1.0
840,/fruits-360/Test/Onion White 1/130_100.jpg,Onion White 1,Onion White 1,0.9999994039535522
841,/fruits-360/Test/Orange 1/85_100.jpg,Orange 1,Orange 1,1.0
842,/fruits-360/Test/Orange 1/61_100.jpg,Orange 1,Orange 1,1.0
843,/fruits-360/Test/Orange 1/38_100.jpg,Orange 1,Orange 1,1.0
844,/fruits-360/Test/Orange 1/r_63_100.jpg,Orange 1,Orange 1,1.0
845,/fruits-360/Test/Orange 1/6_100.jpg,Orange 1,Orange 1,1.0
846,/fruits-360/Test/Orange 1/r_89_100.jpg,Orange 1,Orange 1,1.0
847,/fruits-360/Test/Orange 1/r_35_100.jpg,Orange 1,Orange 1,1.0
848,/fruits-360/Test/Orange 1/93_100.jpg,Orange 1,Orange 1,1.0
849,/fruits-360/Test/Orange 1/r_83_100.jpg,Orange 1,Orange 1,1.0
850,/fruits-360/Test/Orange 1/r_64_100.jpg,Orange 1,Orange 1,1.0
851,/fruits-360/Test/Papaya 1/3_100.jpg,Papaya 1,Papaya 1,1.0
852,/fruits-360/Test/Papaya 1/57_100.jpg,Papaya 1,Papaya 1,1.0
853,/fruits-360/Test/Papaya 1/r_325_100.jpg,Papaya 1,Papaya 1,1.0
854,/fruits-360/Test/Papaya 1/r_71_100.jpg,Papaya 1,Papaya 1,1.0
855,/fruits-360/Test/Papaya 1/85_100.jpg,Papaya 1,Papaya 1,1.0
856,/fruits-360/Test/Papaya 1/r_41_100.jpg,Papaya 1,Papaya 1,1.0
857,/fruits-360/Test/Papaya 1/r_326_100.jpg,Papaya 1,Papaya 1,1.0
858,/fruits-360/Test/Papaya 1/321_100.jpg,Papaya 1,Papaya 1,1.0
859,/fruits-360/Test/Papaya 1/r_322_100.jpg,Papaya 1,Papaya 1,1.0
860,/fruits-360/Test/Papaya 1/74_100.jpg,Papaya 1,Papaya 1,0.9999744892120361
861,/fruits-360/Test/Passion Fruit 1/138_100.jpg,Passion Fruit 1,Passion Fruit 1,1.0
862,/fruits-360/Test/Passion Fruit 1/r_25_100.jpg,Passion Fruit 1,Passion Fruit 1,0.9999924898147583
863,/fruits-360/Test/Passion Fruit 1/107_100.jpg,Passion Fruit 1,Passion Fruit 1,1.0
864,/fruits-360/Test/Passion Fruit 1/r_26_100.jpg,Passion Fruit 1,Passion Fruit 1,0.999985933303833
865,/fruits-360/Test/Passion Fruit 1/r_284_100.jpg,Passion Fruit 1,Passion Fruit 1,1.0
866,/fruits-360/Test/Passion Fruit 1/r_291_100.jpg,Passion Fruit 1,Passion Fruit 1,1.0
867,/fruits-360/Test/Passion Fruit 1/r_294_100.jpg,Passion Fruit 1,Passion Fruit 1,1.0
868,/fruits-360/Test/Passion Fruit 1/r_304_100.jpg,Passion Fruit 1,Passion Fruit 1,1.0
869,/fruits-360/Test/Passion Fruit 1/143_100.jpg,Passion Fruit 1,Passion Fruit 1,1.0
870,/fruits-360/Test/Passion Fruit 1/r_288_100.jpg,Passion Fruit 1,Passion Fruit 1,1.0
871,/fruits-360/Test/Peach 1/r_52_100.jpg,Peach 1,Nectarine 1,0.9993981122970581
872,/fruits-360/Test/Peach 1/r_43_100.jpg,Peach 1,Nectarine 1,0.9790565967559814
873,/fruits-360/Test/Peach 1/r_56_100.jpg,Peach 1,Nectarine 1,0.9999986886978149
874,/fruits-360/Test/Peach 1/r_65_100.jpg,Peach 1,Nectarine 1,0.9817075133323669
875,/fruits-360/Test/Peach 1/37_100.jpg,Peach 1,Peach 1,1.0
876,/fruits-360/Test/Peach 1/59_100.jpg,Peach 1,Peach 1,1.0
877,/fruits-360/Test/Peach 1/70_100.jpg,Peach 1,Peach 1,1.0
878,/fruits-360/Test/Peach 1/r_98_100.jpg,Peach 1,Peach 1,1.0
879,/fruits-360/Test/Peach 1/r_5_100.jpg,Peach 1,Nectarine 1,0.9541354179382324
880,/fruits-360/Test/Peach 1/49_100.jpg,Peach 1,Orange 1,0.7556782364845276
881,/fruits-360/Test/Peach 2/r2_205_100.jpg,Peach 2,Peach 2,1.0
882,/fruits-360/Test/Peach 2/r2_199_100.jpg,Peach 2,Peach 2,1.0
883,/fruits-360/Test/Peach 2/r2_179_100.jpg,Peach 2,Peach 2,1.0
884,/fruits-360/Test/Peach 2/92_100.jpg,Peach 2,Peach 2,1.0
885,/fruits-360/Test/Peach 2/r2_201_100.jpg,Peach 2,Peach 2,1.0
886,/fruits-360/Test/Peach 2/r_325_100.jpg,Peach 2,Peach 2,1.0
887,/fruits-360/Test/Peach 2/98_100.jpg,Peach 2,Peach 2,1.0
888,/fruits-360/Test/Peach 2/r2_25_100.jpg,Peach 2,Peach 2,1.0
889,/fruits-360/Test/Peach 2/r2_218_100.jpg,Peach 2,Peach 2,1.0
890,/fruits-360/Test/Peach 2/93_100.jpg,Peach 2,Peach 2,1.0
891,/fruits-360/Test/Peach Flat 1/86_100.jpg,Peach Flat 1,Peach Flat 1,1.0
892,/fruits-360/Test/Peach Flat 1/r_68_100.jpg,Peach Flat 1,Carambula 1,0.3437176048755646
893,/fruits-360/Test/Peach Flat 1/56_100.jpg,Peach Flat 1,Cucumber Ripe 2,0.9963052272796631
894,/fruits-360/Test/Peach Flat 1/78_100.jpg,Peach Flat 1,Peach Flat 1,1.0
895,/fruits-360/Test/Peach Flat 1/82_100.jpg,Peach Flat 1,Peach Flat 1,1.0
896,/fruits-360/Test/Peach Flat 1/92_100.jpg,Peach Flat 1,Peach Flat 1,1.0
897,/fruits-360/Test/Peach Flat 1/r_40_100.jpg,Peach Flat 1,Peach Flat 1,1.0
898,/fruits-360/Test/Peach Flat 1/r_9_100.jpg,Peach Flat 1,Peach Flat 1,1.0
899,/fruits-360/Test/Peach Flat 1/r_325_100.jpg,Peach Flat 1,Peach Flat 1,1.0
900,/fruits-360/Test/Peach Flat 1/34_100.jpg,Peach Flat 1,Peach Flat 1,0.9998735189437866
901,/fruits-360/Test/Pear 1/84_100.jpg,Pear 1,Pear 1,0.9999945163726807
902,/fruits-360/Test/Pear 1/51_100.jpg,Pear 1,Pear 1,0.9999746084213257
903,/fruits-360/Test/Pear 1/59_100.jpg,Pear 1,Pear 1,0.9999850988388062
904,/fruits-360/Test/Pear 1/r_55_100.jpg,Pear 1,Guava 1,0.9948967099189758
905,/fruits-360/Test/Pear 1/r_77_100.jpg,Pear 1,Plum 3,0.7775933146476746
906,/fruits-360/Test/Pear 1/r_95_100.jpg,Pear 1,Pear 1,0.999990701675415
907,/fruits-360/Test/Pear 1/r_65_100.jpg,Pear 1,Guava 1,0.39057376980781555
908,/fruits-360/Test/Pear 1/r_9_100.jpg,Pear 1,Pear 1,0.9999878406524658
909,/fruits-360/Test/Pear 1/46_100.jpg,Pear 1,Pear 1,0.9481081962585449
910,/fruits-360/Test/Pear 1/73_100.jpg,Pear 1,Pear 1,0.9999393224716187
911,/fruits-360/Test/Pear 2/34_100.jpg,Pear 2,Pear 2,1.0
912,/fruits-360/Test/Pear 2/r_243_100.jpg,Pear 2,Onion White 1,0.9999890327453613
913,/fruits-360/Test/Pear 2/r_238_100.jpg,Pear 2,Onion White 1,0.8033623695373535
914,/fruits-360/Test/Pear 2/r_86_100.jpg,Pear 2,Pear 2,0.9999586343765259
915,/fruits-360/Test/Pear 2/r2_113_100.jpg,Pear 2,Onion White 1,1.0
916,/fruits-360/Test/Pear 2/r_274_100.jpg,Pear 2,Onion Red 1,0.9616310000419617
917,/fruits-360/Test/Pear 2/271_100.jpg,Pear 2,Pear 2,1.0
918,/fruits-360/Test/Pear 2/r_284_100.jpg,Pear 2,Pear 2,1.0
919,/fruits-360/Test/Pear 2/r_273_100.jpg,Pear 2,Onion Red 1,0.9620660543441772
920,/fruits-360/Test/Pear 2/r_239_100.jpg,Pear 2,Onion White 1,0.9764268398284912
921,/fruits-360/Test/Pear 3/r0_71_100.jpg,Pear 3,Pear 3,1.0
922,/fruits-360/Test/Pear 3/r0_235_100.jpg,Pear 3,Pear 3,1.0
923,/fruits-360/Test/Pear 3/r0_307_100.jpg,Pear 3,Pear 3,1.0
924,/fruits-360/Test/Pear 3/r0_255_100.jpg,Pear 3,Pear 3,1.0
925,/fruits-360/Test/Pear 3/r0_247_100.jpg,Pear 3,Pear 3,1.0
926,/fruits-360/Test/Pear 3/r0_283_100.jpg,Pear 3,Pear 3,1.0
927,/fruits-360/Test/Pear 3/r0_295_100.jpg,Pear 3,Pear 3,1.0
928,/fruits-360/Test/Pear 3/r0_67_100.jpg,Pear 3,Pear 3,1.0
929,/fruits-360/Test/Pear 3/r0_243_100.jpg,Pear 3,Pear 3,1.0
930,/fruits-360/Test/Pear 3/r0_39_100.jpg,Pear 3,Pear 3,1.0
931,/fruits-360/Test/Pear Abate 1/r_71_100.jpg,Pear Abate 1,Pear Abate 1,0.98089200258255
932,/fruits-360/Test/Pear Abate 1/r_317_100.jpg,Pear Abate 1,Pear Abate 1,1.0
933,/fruits-360/Test/Pear Abate 1/254_100.jpg,Pear Abate 1,Pear Abate 1,1.0
934,/fruits-360/Test/Pear Abate 1/267_100.jpg,Pear Abate 1,Pear Abate 1,1.0
935,/fruits-360/Test/Pear Abate 1/r_96_100.jpg,Pear Abate 1,Banana Red 1,0.8535484671592712
936,/fruits-360/Test/Pear Abate 1/301_100.jpg,Pear Abate 1,Pear Abate 1,1.0
937,/fruits-360/Test/Pear Abate 1/r_315_100.jpg,Pear Abate 1,Pear Abate 1,1.0
938,/fruits-360/Test/Pear Abate 1/252_100.jpg,Pear Abate 1,Pear Abate 1,1.0
939,/fruits-360/Test/Pear Abate 1/r_94_100.jpg,Pear Abate 1,Pear Williams 1,0.9052364230155945
940,/fruits-360/Test/Pear Abate 1/278_100.jpg,Pear Abate 1,Pear Abate 1,1.0
941,/fruits-360/Test/Pear Forelle 1/r2_163_100.jpg,Pear Forelle 1,Pear Forelle 1,1.0
942,/fruits-360/Test/Pear Forelle 1/200_100.jpg,Pear Forelle 1,Pear Forelle 1,0.9999998807907104
943,/fruits-360/Test/Pear Forelle 1/185_100.jpg,Pear Forelle 1,Pear Forelle 1,0.9999951124191284
944,/fruits-360/Test/Pear Forelle 1/r2_184_100.jpg,Pear Forelle 1,Pear Forelle 1,1.0
945,/fruits-360/Test/Pear Forelle 1/r2_133_100.jpg,Pear Forelle 1,Pear Forelle 1,1.0
946,/fruits-360/Test/Pear Forelle 1/78_100.jpg,Pear Forelle 1,Pear Forelle 1,0.9999929666519165
947,/fruits-360/Test/Pear Forelle 1/102_100.jpg,Pear Forelle 1,Pear Forelle 1,1.0
948,/fruits-360/Test/Pear Forelle 1/r_120_100.jpg,Pear Forelle 1,Pear Forelle 1,1.0
949,/fruits-360/Test/Pear Forelle 1/r2_136_100.jpg,Pear Forelle 1,Pear Forelle 1,1.0
950,/fruits-360/Test/Pear Forelle 1/r_173_100.jpg,Pear Forelle 1,Pear Forelle 1,0.9998132586479187
951,/fruits-360/Test/Pear Kaiser 1/r_14_100.jpg,Pear Kaiser 1,Pear Kaiser 1,1.0
952,/fruits-360/Test/Pear Kaiser 1/141_100.jpg,Pear Kaiser 1,Pear Kaiser 1,1.0
953,/fruits-360/Test/Pear Kaiser 1/r_21_100.jpg,Pear Kaiser 1,Pear Kaiser 1,1.0
954,/fruits-360/Test/Pear Kaiser 1/r_9_100.jpg,Pear Kaiser 1,Pear Kaiser 1,1.0
955,/fruits-360/Test/Pear Kaiser 1/152_100.jpg,Pear Kaiser 1,Pear Kaiser 1,1.0
956,/fruits-360/Test/Pear Kaiser 1/3_100.jpg,Pear Kaiser 1,Pear Kaiser 1,1.0
957,/fruits-360/Test/Pear Kaiser 1/r_198_100.jpg,Pear Kaiser 1,Pear Kaiser 1,1.0
958,/fruits-360/Test/Pear Kaiser 1/145_100.jpg,Pear Kaiser 1,Pear Kaiser 1,1.0
959,/fruits-360/Test/Pear Kaiser 1/r_7_100.jpg,Pear Kaiser 1,Pear Kaiser 1,1.0
960,/fruits-360/Test/Pear Kaiser 1/13_100.jpg,Pear Kaiser 1,Pear Kaiser 1,1.0
961,/fruits-360/Test/Pear Monster 1/72_100.jpg,Pear Monster 1,Pear Monster 1,1.0
962,/fruits-360/Test/Pear Monster 1/r_185_100.jpg,Pear Monster 1,Pear Williams 1,0.7553496360778809
963,/fruits-360/Test/Pear Monster 1/220_100.jpg,Pear Monster 1,Pear Monster 1,1.0
964,/fruits-360/Test/Pear Monster 1/85_100.jpg,Pear Monster 1,Pear Monster 1,1.0
965,/fruits-360/Test/Pear Monster 1/59_100.jpg,Pear Monster 1,Pear Monster 1,1.0
966,/fruits-360/Test/Pear Monster 1/r_206_100.jpg,Pear Monster 1,Pear Monster 1,0.9985387325286865
967,/fruits-360/Test/Pear Monster 1/89_100.jpg,Pear Monster 1,Pear Monster 1,1.0
968,/fruits-360/Test/Pear Monster 1/98_100.jpg,Pear Monster 1,Pear Monster 1,1.0
969,/fruits-360/Test/Pear Monster 1/81_100.jpg,Pear Monster 1,Pear Monster 1,1.0
970,/fruits-360/Test/Pear Monster 1/r_182_100.jpg,Pear Monster 1,Cactus fruit 1,0.762658953666687
971,/fruits-360/Test/Pear Red 1/196_100.jpg,Pear Red 1,Pear Red 1,1.0
972,/fruits-360/Test/Pear Red 1/r_117_100.jpg,Pear Red 1,Pear Red 1,0.9995274543762207
973,/fruits-360/Test/Pear Red 1/258_100.jpg,Pear Red 1,Pear Red 1,1.0
974,/fruits-360/Test/Pear Red 1/r_102_100.jpg,Pear Red 1,Pear Red 1,0.9993482232093811
975,/fruits-360/Test/Pear Red 1/r2_105_100.jpg,Pear Red 1,Pear Red 1,0.8425894975662231
976,/fruits-360/Test/Pear Red 1/r2_130_100.jpg,Pear Red 1,Lemon Meyer 1,0.7397928237915039
977,/fruits-360/Test/Pear Red 1/r_126_100.jpg,Pear Red 1,Pear Red 1,0.9999240636825562
978,/fruits-360/Test/Pear Red 1/241_100.jpg,Pear Red 1,Pear Red 1,1.0
979,/fruits-360/Test/Pear Red 1/r2_142_100.jpg,Pear Red 1,Pear Red 1,0.9980849027633667
980,/fruits-360/Test/Pear Red 1/r_112_100.jpg,Pear Red 1,Pear Red 1,0.9996225833892822
981,/fruits-360/Test/Pear Stone 1/r_50_100.jpg,Pear Stone 1,Pear Stone 1,1.0
982,/fruits-360/Test/Pear Stone 1/268_100.jpg,Pear Stone 1,Pear Stone 1,1.0
983,/fruits-360/Test/Pear Stone 1/r_191_100.jpg,Pear Stone 1,Fig 1,0.9847760796546936
984,/fruits-360/Test/Pear Stone 1/294_100.jpg,Pear Stone 1,Pear Stone 1,1.0
985,/fruits-360/Test/Pear Stone 1/265_100.jpg,Pear Stone 1,Pear Stone 1,1.0
986,/fruits-360/Test/Pear Stone 1/r2_18_100.jpg,Pear Stone 1,Pear Stone 1,0.9997873902320862
987,/fruits-360/Test/Pear Stone 1/141_100.jpg,Pear Stone 1,Pear Stone 1,0.999976396560669
988,/fruits-360/Test/Pear Stone 1/r2_164_100.jpg,Pear Stone 1,Pear Stone 1,1.0
989,/fruits-360/Test/Pear Stone 1/245_100.jpg,Pear Stone 1,Pear Stone 1,1.0
990,/fruits-360/Test/Pear Stone 1/257_100.jpg,Pear Stone 1,Pear Stone 1,1.0
991,/fruits-360/Test/Pear Williams 1/251_100.jpg,Pear Williams 1,Pear Williams 1,0.9999969005584717
992,/fruits-360/Test/Pear Williams 1/249_100.jpg,Pear Williams 1,Pear Williams 1,0.9999898672103882
993,/fruits-360/Test/Pear Williams 1/r_227_100.jpg,Pear Williams 1,Pear Williams 1,1.0
994,/fruits-360/Test/Pear Williams 1/r_253_100.jpg,Pear Williams 1,Pear Williams 1,0.9953864216804504
995,/fruits-360/Test/Pear Williams 1/r_246_100.jpg,Pear Williams 1,Pear Williams 1,0.9884976148605347
996,/fruits-360/Test/Pear Williams 1/r_229_100.jpg,Pear Williams 1,Pear Williams 1,0.9999998807907104
997,/fruits-360/Test/Pear Williams 1/r_131_100.jpg,Pear Williams 1,Pear Williams 1,1.0
998,/fruits-360/Test/Pear Williams 1/r_234_100.jpg,Pear Williams 1,Pear Williams 1,0.9999610185623169
999,/fruits-360/Test/Pear Williams 1/260_100.jpg,Pear Williams 1,Pear Williams 1,0.9999988079071045
1000,/fruits-360/Test/Pear Williams 1/r_264_100.jpg,Pear Williams 1,Pear Williams 1,1.0
1001,/fruits-360/Test/Pepino 1/r_211_100.jpg,Pepino 1,Pepino 1,0.9999688863754272
1002,/fruits-360/Test/Pepino 1/r_256_100.jpg,Pepino 1,Pear Williams 1,0.6424762606620789
1003,/fruits-360/Test/Pepino 1/r_270_100.jpg,Pepino 1,Pepino 1,1.0
1004,/fruits-360/Test/Pepino 1/64_100.jpg,Pepino 1,Pepino 1,1.0
1005,/fruits-360/Test/Pepino 1/93_100.jpg,Pepino 1,Pepino 1,1.0
1006,/fruits-360/Test/Pepino 1/208_100.jpg,Pepino 1,Pepino 1,1.0
1007,/fruits-360/Test/Pepino 1/65_100.jpg,Pepino 1,Pepino 1,1.0
1008,/fruits-360/Test/Pepino 1/41_100.jpg,Pepino 1,Pepino 1,1.0
1009,/fruits-360/Test/Pepino 1/49_100.jpg,Pepino 1,Pepino 1,1.0
1010,/fruits-360/Test/Pepino 1/r_219_100.jpg,Pepino 1,Pear Williams 1,0.9968420267105103
1011,/fruits-360/Test/Pepper Green 1/r_16_100.jpg,Pepper Green 1,Pepper Green 1,1.0
1012,/fruits-360/Test/Pepper Green 1/232_100.jpg,Pepper Green 1,Pepper Green 1,1.0
1013,/fruits-360/Test/Pepper Green 1/110_100.jpg,Pepper Green 1,Pepper Green 1,1.0
1014,/fruits-360/Test/Pepper Green 1/r_227_100.jpg,Pepper Green 1,Pepper Green 1,0.9790676832199097
1015,/fruits-360/Test/Pepper Green 1/119_100.jpg,Pepper Green 1,Pepper Green 1,1.0
1016,/fruits-360/Test/Pepper Green 1/233_100.jpg,Pepper Green 1,Pepper Green 1,1.0
1017,/fruits-360/Test/Pepper Green 1/r_54_100.jpg,Pepper Green 1,Pepper Green 1,1.0
1018,/fruits-360/Test/Pepper Green 1/r_164_100.jpg,Pepper Green 1,Pepper Green 1,1.0
1019,/fruits-360/Test/Pepper Green 1/225_100.jpg,Pepper Green 1,Pepper Green 1,1.0
1020,/fruits-360/Test/Pepper Green 1/r_195_100.jpg,Pepper Green 1,Pepper Green 1,1.0
1021,/fruits-360/Test/Pepper Orange 1/r_69_100.jpg,Pepper Orange 1,Pepper Orange 1,1.0
1022,/fruits-360/Test/Pepper Orange 1/r_91_100.jpg,Pepper Orange 1,Pepper Orange 1,1.0
1023,/fruits-360/Test/Pepper Orange 1/r_61_100.jpg,Pepper Orange 1,Pepper Orange 1,1.0
1024,/fruits-360/Test/Pepper Orange 1/r2_261_100.jpg,Pepper Orange 1,Pepper Orange 1,0.9999998807907104
1025,/fruits-360/Test/Pepper Orange 1/140_100.jpg,Pepper Orange 1,Pepper Orange 1,1.0
1026,/fruits-360/Test/Pepper Orange 1/r2_271_100.jpg,Pepper Orange 1,Pepper Orange 1,0.9996306896209717
1027,/fruits-360/Test/Pepper Orange 1/127_100.jpg,Pepper Orange 1,Pepper Orange 1,1.0
1028,/fruits-360/Test/Pepper Orange 1/r2_232_100.jpg,Pepper Orange 1,Pepper Orange 1,0.9999998807907104
1029,/fruits-360/Test/Pepper Orange 1/r2_243_100.jpg,Pepper Orange 1,Pepper Orange 1,1.0
1030,/fruits-360/Test/Pepper Orange 1/138_100.jpg,Pepper Orange 1,Pepper Orange 1,1.0
1031,/fruits-360/Test/Pepper Red 1/r_193_100.jpg,Pepper Red 1,Pepper Red 1,1.0
1032,/fruits-360/Test/Pepper Red 1/r2_211_100.jpg,Pepper Red 1,Pepper Red 1,1.0
1033,/fruits-360/Test/Pepper Red 1/r2_202_100.jpg,Pepper Red 1,Pepper Red 1,1.0
1034,/fruits-360/Test/Pepper Red 1/153_100.jpg,Pepper Red 1,Pepper Red 1,1.0
1035,/fruits-360/Test/Pepper Red 1/r2_182_100.jpg,Pepper Red 1,Pepper Red 1,1.0
1036,/fruits-360/Test/Pepper Red 1/r2_225_100.jpg,Pepper Red 1,Pepper Red 1,1.0
1037,/fruits-360/Test/Pepper Red 1/r2_159_100.jpg,Pepper Red 1,Pepper Red 1,1.0
1038,/fruits-360/Test/Pepper Red 1/6_100.jpg,Pepper Red 1,Pepper Red 1,1.0
1039,/fruits-360/Test/Pepper Red 1/r_25_100.jpg,Pepper Red 1,Pepper Red 1,1.0
1040,/fruits-360/Test/Pepper Red 1/r2_174_100.jpg,Pepper Red 1,Pepper Red 1,1.0
1041,/fruits-360/Test/Pepper Yellow 1/181_100.jpg,Pepper Yellow 1,Pepper Yellow 1,1.0
1042,/fruits-360/Test/Pepper Yellow 1/r_223_100.jpg,Pepper Yellow 1,Pepper Yellow 1,1.0
1043,/fruits-360/Test/Pepper Yellow 1/r_228_100.jpg,Pepper Yellow 1,Pepper Yellow 1,1.0
1044,/fruits-360/Test/Pepper Yellow 1/r2_174_100.jpg,Pepper Yellow 1,Pepper Yellow 1,1.0
1045,/fruits-360/Test/Pepper Yellow 1/r2_152_100.jpg,Pepper Yellow 1,Pepper Yellow 1,1.0
1046,/fruits-360/Test/Pepper Yellow 1/r2_173_100.jpg,Pepper Yellow 1,Pepper Yellow 1,1.0
1047,/fruits-360/Test/Pepper Yellow 1/r_205_100.jpg,Pepper Yellow 1,Pepper Yellow 1,1.0
1048,/fruits-360/Test/Pepper Yellow 1/282_100.jpg,Pepper Yellow 1,Pepper Yellow 1,1.0
1049,/fruits-360/Test/Pepper Yellow 1/164_100.jpg,Pepper Yellow 1,Pepper Yellow 1,1.0
1050,/fruits-360/Test/Pepper Yellow 1/r2_164_100.jpg,Pepper Yellow 1,Pepper Yellow 1,1.0
1051,/fruits-360/Test/Physalis 1/r_186_100.jpg,Physalis 1,Physalis 1,1.0
1052,/fruits-360/Test/Physalis 1/r_325_100.jpg,Physalis 1,Physalis 1,1.0
1053,/fruits-360/Test/Physalis 1/r_28_100.jpg,Physalis 1,Physalis 1,1.0
1054,/fruits-360/Test/Physalis 1/29_100.jpg,Physalis 1,Physalis 1,1.0
1055,/fruits-360/Test/Physalis 1/r_9_100.jpg,Physalis 1,Physalis 1,1.0
1056,/fruits-360/Test/Physalis 1/127_100.jpg,Physalis 1,Physalis 1,1.0
1057,/fruits-360/Test/Physalis 1/r_317_100.jpg,Physalis 1,Physalis 1,1.0
